year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2010,319,6.9655172413793105,9097.830721003134,12.8758519884953,10.95818769598746,False,alcoholandtobacco;business;foodandrecipes - blogsandpersonal;business;foodandrecipes - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - 
2011,454,6.737885462555066,9368.920704845816,12.762227044295155,11.07690760061674,False,alcoholandtobacco;business;foodandrecipes - blogsandpersonal;business;foodandrecipes - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - 
2012,556,6.66546762589928,9775.98381294964,12.902321532571943,11.399806541942445,False,alcoholandtobacco;business;foodandrecipes - blogsandpersonal;business;foodandrecipes - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - 
2013,656,5.888719512195122,9645.914634146342,12.825267877789635,11.198052535792684,False,alcoholandtobacco;business;foodandrecipes - blogsandpersonal;business;foodandrecipes - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - 
2014,743,5.30820995962315,9987.414535666217,12.708140685652758,11.149742316339164,False,alcoholandtobacco;business;foodandrecipes - blogsandpersonal;business;foodandrecipes - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - 
2015,833,5.2316926770708285,10450.935174069627,12.819796062809123,11.592396312136856,False,alcoholandtobacco;business;foodandrecipes - blogsandpersonal;business;foodandrecipes - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - 
2016,872,5.503440366972477,11035.400229357798,13.022904986009175,12.307288584724768,False,alcoholandtobacco;business;foodandrecipes - blogsandpersonal;business;foodandrecipes - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - 
2017,732,5.842896174863388,11683.260928961749,13.061768877595629,12.605522213797816,False,alcoholandtobacco;business;foodandrecipes - blogsandpersonal;business;foodandrecipes - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - 
2018,560,7.128571428571429,14519.748214285713,13.33035731057143,13.544233036553571,False,alcoholandtobacco;business;foodandrecipes - blogsandpersonal;business;foodandrecipes - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - 
2019,626,7.0111821086261985,15525.182108626199,13.137466027571884,13.868484026006392,False,alcoholandtobacco;business;foodandrecipes - blogsandpersonal;business;foodandrecipes - business;foodandrecipes - business;foodandrecipes;health - business;foodandrecipes;shopping - business;foodandrecipes;travel - 
